Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
BettyB,@Bettyb197,2024-05-09T21:14:13.000Z,False,"Wat de zionistische terroristen (vn res. 1976) doen in bezet Palestina is op teveel gebieden gelijklopend met Hittler zijn daden destijds. Foltering, moord, uithuiszetting, willekeurige vervolging, concentratiekampen (gaza), apartheid. Zelfs reguliere joden verafschuwen zionisten",0,0,0,158,[],[],[],https://pbs.twimg.com/profile_images/1713507191703949312/6mVM2ssW_normal.jpg,https://x.com/Bettyb197/status/1788678888895225936,tweet_id:1788678888895225936
David masschelein,@Davidmass78,2024-05-09T21:26:47.000Z,False,"Super song, super Eden",0,0,0,513,[],[],[],https://pbs.twimg.com/profile_images/1743925515260497920/KUDdZDrZ_normal.jpg,https://x.com/Davidmass78/status/1788682049462665243,tweet_id:1788682049462665243
Boni,@AqneQueen,2024-05-10T08:52:32.000Z,False,#FreePalestine #CeasefireNOW,0,0,0,23,"['#FreePalestine', '#CeasefireNOW']",[],[],https://pbs.twimg.com/profile_images/1732197024940859392/TO3ePIKr_normal.jpg,https://x.com/AqneQueen/status/1788854626575405297,tweet_id:1788854626575405297
Kristof,@Dwobbel,2024-05-09T22:10:48.000Z,False,"If you're feeling threatened by a call to respect human rights, maybe you're not at the right side of history ",0,0,0,426,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1639305480756445191/hI0dnFE9_normal.jpg,https://x.com/Dwobbel/status/1788693127898816553,tweet_id:1788693127898816553
Lady Carla,@Lady_Carla31,2024-05-09T21:14:47.000Z,False,The Flemish support Palestinians? Very strange.,0,0,0,280,[],[],[],https://pbs.twimg.com/profile_images/1727082906827247616/InzVR-jZ_normal.jpg,https://x.com/Lady_Carla31/status/1788679028188012757,tweet_id:1788679028188012757
Emily ✡︎ אמילי,@persepheros,2024-05-09T21:23:31.000Z,False,"Schandalig gewoon. 

I voted for Eden ",0,0,0,471,[],[],"['\\U0001faf6', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1774923876926910464/be0kMH8f_normal.jpg,https://x.com/persepheros/status/1788681227714560382,tweet_id:1788681227714560382
Deborah S,@Debosic,2024-05-09T21:14:58.000Z,False,Done,0,0,0,341,[],[],[],https://pbs.twimg.com/profile_images/1515827256316338181/OLC-n4qY_normal.jpg,https://x.com/Debosic/status/1788679075642441948,tweet_id:1788679075642441948
Daniel Kalter,@kalter_daniel,2024-05-09T20:51:34.000Z,False,"For as long as I remember I have been saying that the  and gang are anti-Semitic;
Please stop all visa applications from ",0,0,0,1K,[],"['@vrt', '@vrtnws']","['\\U0001f44d', '\\U0001f44d', '\\U0001f397\\ufe0f', '\\U0001f499', '\\U0001f499']",https://pbs.twimg.com/profile_images/1740732522835611649/JCXZKcSu_normal.jpg,https://x.com/kalter_daniel/status/1788673185807814795,tweet_id:1788673185807814795
Avci D.,@Skiviet87,2024-05-10T07:31:20.000Z,False,I applaud the VRT. They wont bend to israeli treaths!,0,0,0,112,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Skiviet87/status/1788834190483448004,tweet_id:1788834190483448004
Luc BSA,@LucBSA,2024-05-09T21:31:37.000Z,False,20 votes in the bag. Worth every €.,0,0,0,441,[],[],[],https://pbs.twimg.com/profile_images/1052298591086276608/-vVcyZI4_normal.jpg,https://x.com/LucBSA/status/1788683266163122335,tweet_id:1788683266163122335
AdDem,@Vinly1316,2024-05-10T15:21:27.000Z,False, is legal to have different opinon than genocide jew's.,0,0,0,15,[],['@IditAbu'],[],https://pbs.twimg.com/profile_images/1742898534955831296/RP1OaSNi_normal.jpg,https://x.com/Vinly1316/status/1788952499421872601,tweet_id:1788952499421872601
max,@m2003esc,2024-05-09T20:44:16.000Z,False,seeing  israel performing at eurovision 7 months after the terrorist attacks and the antisemitism that's burst out since then is beautiful eden golan is a symbol of the resilience and strength of all israeli people  #eurovision #eurovision2024,0,0,0,0,"['#eurovision', '#eurovision2024']",[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f90d', '\\U0001f397', '\\U0001faf6']",https://pbs.twimg.com/profile_images/1747731422289305600/6UsbFlEA_normal.jpg,https://x.com/i/status/1788667372980543638,tweet_id:1788667372980543638
Jack,@bosdovja92,2024-05-09T20:48:31.000Z,False,Incredible performance,0,0,0,12K,[],[],[],https://pbs.twimg.com/profile_images/1747920324195155968/p1voV8UJ_normal.jpg,https://x.com/bosdovja92/status/1788672418388558097,tweet_id:1788672418388558097
max,@m2003esc,2024-05-09T20:50:07.000Z,False,one of the best of this year's eurovision without a doubt ,0,0,0,11K,[],[],['\\U0001f90d'],https://pbs.twimg.com/profile_images/1747731422289305600/6UsbFlEA_normal.jpg,https://x.com/m2003esc/status/1788672824028041247,tweet_id:1788672824028041247
Duncan,@DuncanISRL,2024-05-09T21:04:18.000Z,False,,0,0,0,308,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1792585318064906241/TAPXDtr9_normal.jpg,https://x.com/DuncanISRL/status/1788676390423831009,tweet_id:1788676390423831009
Adam Thyman,@sohberto,2024-05-11T00:33:15.000Z,False,Lip-synch much?,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1697377201685954560/AtEg0rS1_normal.jpg,https://x.com/sohberto/status/1789091361842487452,tweet_id:1789091361842487452
Post-Punk Music,@Post_Punk,2024-05-10T01:48:01.000Z,False,And a great advert for rhinoplasties,0,0,0,333,[],[],[],https://pbs.twimg.com/profile_images/1612991884527288321/XmBWNbdh_normal.jpg,https://x.com/Post_Punk/status/1788747790937440335,tweet_id:1788747790937440335
Florian,@kanzler1florian,2024-05-09T23:12:03.000Z,False,No amount of beautiful performances will cover up the Israel's apartheid.,0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1213122401044770817/aBiCQhXC_normal.jpg,https://x.com/kanzler1florian/status/1788708542326649268,tweet_id:1788708542326649268
Bill,@sportsbilly76,2024-05-10T08:19:21.000Z,False,She's so brave ,0,0,0,12,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1610600834860998656/HB3tdm_O_normal.jpg,https://x.com/sportsbilly76/status/1788846275309273274,tweet_id:1788846275309273274
Jana,@MonitaLibre,2024-05-10T01:48:00.000Z,False,So funny but Antisemitism is just the excuse so nobody can criticize the Israelian genocide,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1600904361437184001/PH-52_sz_normal.jpg,https://x.com/MonitaLibre/status/1788747788458631340,tweet_id:1788747788458631340
¯\_(ツ)_/¯,@Just_For_Saying,2024-05-09T20:53:39.000Z,False,,0,0,0,1.5K,[],[],"['\\U0001f44f', '\\U0001f44f', '\\U0001f44f', '\\U0001f44f']",https://pbs.twimg.com/profile_images/864958527735050241/6XAOWSgy_normal.jpg,https://x.com/Just_For_Saying/status/1788673713031795093,tweet_id:1788673713031795093
Br19n Durand,@BrianDurand56,2024-05-09T20:53:55.000Z,False,Boooo,0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1027290384492388354/gNLUL8pB_normal.jpg,https://x.com/BrianDurand56/status/1788673780153299263,tweet_id:1788673780153299263
Yoshioka,@UdianaYoshioka,2024-05-09T22:26:03.000Z,False,hidupmu selalu dalam ketakutan dimanapun kamu berada.,0,0,0,85,[],[],['\\U0001f92e'],https://pbs.twimg.com/profile_images/1779876491297517568/tUVez0Ki_normal.jpg,https://x.com/UdianaYoshioka/status/1788696964458012727,tweet_id:1788696964458012727
jovana ୨୧,@w4nnabeperfect,2024-05-09T20:56:48.000Z,False,,0,0,0,1.2K,[],[],"['\\U0001f349', '\\U0001f349', '\\U0001f349', '\\U0001f349']",https://pbs.twimg.com/profile_images/1775835348410499072/RkiEwLVK_normal.jpg,https://x.com/w4nnabeperfect/status/1788674506342482242,tweet_id:1788674506342482242
iwa.ᐟ енха квіз,@wonneyto,2024-05-09T21:05:41.000Z,False,"you support Ukraine, but this girl literally performed at occupied Crimea after 2014 and her relatives still have business in russ*a",0,0,0,5.1K,[],[],"['\\u2620\\ufe0f', '\\u2620\\ufe0f']",https://pbs.twimg.com/profile_images/1793663769043685376/2MIzriBe_normal.jpg,https://x.com/wonneyto/status/1788676738257465475,tweet_id:1788676738257465475
Garbage.Madrid.Everyday,@GarbageMadrid,2024-05-09T21:32:24.000Z,False,,0,0,0,515,[],[],"['\\U0001fa78', '\\U0001fa78', '\\U0001fa78', '\\U0001fa78', '\\U0001fa78']",https://pbs.twimg.com/profile_images/1240753551019778056/atPcvsOv_normal.jpg,https://x.com/GarbageMadrid/status/1788683464159486427,tweet_id:1788683464159486427
HMS Erebus,@WolfOliveArmy,2024-05-09T23:10:04.000Z,False,That’s horrible,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1776931641895587840/iI6CIdaG_normal.jpg,https://x.com/WolfOliveArmy/status/1788708040704700564,tweet_id:1788708040704700564
ogpanu,@TheHomelessCow,2024-05-09T23:32:19.000Z,False,Yuck,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1653706461208510464/r1lrMp2W_normal.jpg,https://x.com/TheHomelessCow/status/1788713641929257087,tweet_id:1788713641929257087
Argent,@Argent_eu,2024-05-10T00:30:38.000Z,False,"Not beating those stereotypes with Israel participating in Eurovision

How come a non European country? 

Or are you saying that Europeans has colonized Palestine and that’s why they belong to “Europe”? 

Well x3",0,0,0,206,[],[],[],https://pbs.twimg.com/profile_images/1694036287374667776/haRBM0sn_normal.jpg,https://x.com/Argent_eu/status/1788728316058329546,tweet_id:1788728316058329546
Lena Patho,@lena_11v,2024-05-10T07:34:10.000Z,False, ,0,0,0,90,[],[],"['\\U0001f1f5\\U0001f1f8', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1433365214733426692/uJ8jCzdZ_normal.png,https://x.com/lena_11v/status/1788834904991572334,tweet_id:1788834904991572334
John Snow,@d_peshev,2024-05-09T21:29:07.000Z,False,?,0,0,0,579,[],[],[],https://pbs.twimg.com/profile_images/1443522534020878341/geiNBbD9_normal.jpg,https://x.com/d_peshev/status/1788682636673576973,tweet_id:1788682636673576973
Kalos Likes Computers,@chriskalos_xyz,2024-05-09T22:52:43.000Z,False,th3lw na p384n3isz kai na mh se vroune p0t3 san ta paidia pou sk0t0n0un asystola stin p4l3st1ni :) skrofa,0,0,0,717,[],[],[],https://pbs.twimg.com/profile_images/1564903593584492545/JEJixhkh_normal.jpg,https://x.com/chriskalos_xyz/status/1788703677709951184,tweet_id:1788703677709951184
Sport Billy,@SB080674,2024-05-10T06:40:40.000Z,False,"Free Palestine!
Palestine will win!",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1657296692092321792/f7owqCcL_normal.jpg,https://x.com/SB080674/status/1788821438482321873,tweet_id:1788821438482321873
Myself4myself,@Myself4myself18,2024-05-10T00:49:49.000Z,False,Child killers,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/759269046504263680/GNllQNRV_normal.jpg,https://x.com/Myself4myself18/status/1788733146818805901,tweet_id:1788733146818805901
Karal K,@KaralK6,2024-05-09T21:31:53.000Z,False,Israel are not in Europe:D,0,0,0,265,[],[],[],https://pbs.twimg.com/profile_images/1465706159029903366/BUokd2_j_normal.png,https://x.com/KaralK6/status/1788683332500291890,tweet_id:1788683332500291890
מוטקה ה.Motkeh H,@MotkehH,2024-05-10T01:29:15.000Z,False,"Thank you Max,
Eden Golan pierced every sane person's heart and soul with a stunning song and an amazing performance.  Good luck in the final on Saturday night.  #EdenGolan #Israel #Eurovision2024 #ESC2024#עדן_גולן #אירוויזיון #ישראל",0,0,0,362,"['#EdenGolan', '#Israel', '#Eurovision2024', '#ESC2024', '#עדן_גולן', '#אירוויזיון', '#ישראל']",[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f499', '\\U0001f90d', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f90d', '\\U0001f499']",https://pbs.twimg.com/profile_images/1789519739435266048/asmawmkW_normal.jpg,https://x.com/MotkehH/status/1788743067010486668,tweet_id:1788743067010486668
alan ingle,@KingofTyrus,2024-05-09T20:47:25.000Z,False,When she loses eurovision will be hamaa,0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1048623529044967425/bFPoBDrV_normal.jpg,https://x.com/KingofTyrus/status/1788672144953487831,tweet_id:1788672144953487831
eba,@ebaconbexqmolo,2024-05-09T21:31:57.000Z,False,"Shame on  #eurovision2024 for platforming Israel. No amount of flashing lights and shiny graphics can whitewash the blood off their hands.
Disgraceful to see their flag being waved as if nothing is happening in Gaza",0,0,0,566,[],[],"['\\U0001f621', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1764980980274606081/5vAtHdeN_normal.jpg,https://x.com/ebaconbexqmolo/status/1788683349948551509,tweet_id:1788683349948551509
Geut Elisha,@geutda,2024-05-10T06:13:31.000Z,False,,0,0,0,122,[],[],"['\\U0001f1ee\\U0001f1f1', '\\u2665\\ufe0f', '\\U0001f1ee\\U0001f1f1', '\\u2665\\ufe0f', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1684564778675732487/zkrZ5E5l_normal.jpg,https://x.com/geutda/status/1788814607831707890,tweet_id:1788814607831707890
mildly infuriating (personality),@PurePesticides,2024-05-09T22:24:27.000Z,False,Ppl she just act like she's dropping the bombs on Gaza. Representing your country DOES NOT MEAN agreeing with its politics ,0,0,0,81,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f397\\ufe0f', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1460696722930376706/THr3YvCw_normal.jpg,https://x.com/PurePesticides/status/1788696561716691018,tweet_id:1788696561716691018
maarcos,@marcosdasbotas,2024-05-09T22:59:37.000Z,False,I could not have said it better myself. #Gaza #GazaUnderAttack #ICC4Israel,0,0,0,451,[],[],[],https://pbs.twimg.com/profile_images/1776384763462385664/ubGHDpU7_normal.jpg,https://x.com/marcosdasbotas/status/1788705412763578777,tweet_id:1788705412763578777
maarcos,@marcosdasbotas,2024-05-09T23:00:47.000Z,False,This was brutal,0,0,0,236,[],[],[],https://pbs.twimg.com/profile_images/1776384763462385664/ubGHDpU7_normal.jpg,https://x.com/marcosdasbotas/status/1788705706150887675,tweet_id:1788705706150887675
Cristiano R Fans,@Cristianofans85,2024-05-09T21:02:50.000Z,False,She’ll pass! ,0,0,0,195,[],[],"['\\U0001f61c', '\\U0001faf6\\U0001f3fb', '\\U0001f3c6', '\\U0001f499', '\\U0001f499', '\\U0001f499', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1788697689808359425/eoUbWY1O_normal.jpg,https://x.com/Cristianofans85/status/1788676021484446167,tweet_id:1788676021484446167
"oh,behave",@Marouk01,2024-05-10T00:19:06.000Z,False,Israeli terrorists are on stage. Russia got banned?,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/879673387630575616/ahAW6HrQ_normal.jpg,https://x.com/Marouk01/status/1788725415533740057,tweet_id:1788725415533740057
HappyLife,@50isthenew20,2024-05-10T06:22:20.000Z,False,,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1762052983427133440/LBQGbTkJ_normal.jpg,https://x.com/50isthenew20/status/1788816826060755285,tweet_id:1788816826060755285
chosenass,@challabro,2024-05-09T22:44:53.000Z,False,What’s so Israeli about this song !? It has zero verse in Hebrew and song has zero Israeli music or melody .. or I forgot there is no such thing as Israeli music or art  #Eurovision2024,0,0,0,13,['#Eurovision2024'],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1786522620193583104/etAOeENi_normal.jpg,https://x.com/challabro/status/1788701705644691903,tweet_id:1788701705644691903
FinnishRenegade,@FinnishRenegade,2024-05-09T22:28:02.000Z,False,must be fun supporting a genocide,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1544430485362950145/gCUdL8Dh_normal.jpg,https://x.com/FinnishRenegade/status/1788697465425670382,tweet_id:1788697465425670382
Dovid Elazar- דוד אלעזר,@DEW20247,2024-05-09T21:28:40.000Z,False,Oh my gosh I’m so happy for her!!!!!,0,0,0,422,[],[],[],https://pbs.twimg.com/profile_images/1780594443818577920/HAL648d3_normal.jpg,https://x.com/DEW20247/status/1788682522630529297,tweet_id:1788682522630529297
USS Shenzhou,@ShenzhouUss,2024-05-10T00:43:12.000Z,False,Absolutely hideous and disgusting. Nothing more.,0,0,0,386,[],[],[],https://pbs.twimg.com/profile_images/1682413706481680392/Jv4NF2vM_normal.jpg,https://x.com/ShenzhouUss/status/1788731478009917774,tweet_id:1788731478009917774
Dawid Gruntkowski,@Gru_Sports,2024-05-10T07:12:36.000Z,False,,0,0,0,155,[],[],['\\U0001f595'],https://pbs.twimg.com/profile_images/1430798230107918336/wfisMc0p_normal.jpg,https://x.com/Gru_Sports/status/1788829476668793210,tweet_id:1788829476668793210
Ikhwan,@go_ikhwan,2024-05-10T10:30:56.000Z,False,middle east participates Eurovision?,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1552897084323680256/Q-IZq8SZ_normal.jpg,https://x.com/go_ikhwan/status/1788879386520981619,tweet_id:1788879386520981619
daisy,@daisydiament,2024-05-10T18:15:04.000Z,False,,0,0,0,14,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f51d']",https://pbs.twimg.com/profile_images/1439169679667384321/joichr89_normal.jpg,https://x.com/daisydiament/status/1788996189733761289,tweet_id:1788996189733761289
STOP GENOCIDE,@rauhl_ismylife,2024-05-10T05:22:53.000Z,False,"Israele sta compiendo un genocidio di massa e voi come i cretini credete ancora che sia una guerra. La palestina non ha un esercito, stanno attaccando civili e bambini NON hamas e lo stanno facendo di proposito. Siete delle bestie siete complici",0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1755389920766566400/YiLGcCQW_normal.jpg,https://x.com/rauhl_ismylife/status/1788801863715877313,tweet_id:1788801863715877313
Serge_EURO Events,@sergieuro,2024-05-10T08:02:37.000Z,False,"People don't understand, the artist and music doesn't represent geopolitical views and governments.",0,0,0,107,[],[],[],https://pbs.twimg.com/profile_images/1609918958475378689/yvCPRPya_normal.jpg,https://x.com/sergieuro/status/1788842064391639314,tweet_id:1788842064391639314
yvan brasileiro (mendes),@ymadsabae,2024-05-09T22:22:33.000Z,False,"Supporting Israel , making the occupation of Ukraine by Russia justified.",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1686657014846414848/XSAMgTF3_normal.jpg,https://x.com/ymadsabae/status/1788696083721306122,tweet_id:1788696083721306122
yvan brasileiro (mendes),@ymadsabae,2024-05-09T22:25:49.000Z,False,Her country did this . 23 thousand kid till now .,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1686657014846414848/XSAMgTF3_normal.jpg,https://x.com/ymadsabae/status/1788696907121918266,tweet_id:1788696907121918266
Bazooka Joe,@ChelseaWooff,2024-05-10T17:06:03.000Z,False,More like a symbol of fascism,0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1721944263879987200/heYlPu3k_normal.jpg,https://x.com/ChelseaWooff/status/1788978824299909271,tweet_id:1788978824299909271
oliwia || all born screaming,@sekedeluza,2024-05-10T00:44:18.000Z,False,"japierdole wez sie ogarnij, jak mozesz w ogole myslec ze izrael jest tu ofiara ",0,0,0,426,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1783093623413731328/2Vfr6u37_normal.jpg,https://x.com/sekedeluza/status/1788731756889141664,tweet_id:1788731756889141664
ања,@suncem_okupana,2024-05-10T11:43:45.000Z,False,pure evil,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1792260478011355136/3BMvGVHy_normal.jpg,https://x.com/suncem_okupana/status/1788897711774666791,tweet_id:1788897711774666791
